config_name,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,stop_price,exit_reason,gross_return,net_return,holding_days,status,side,priority
config_iii,6963,2025-04-06,2025-04-07,2025-04-18,1111.0,1248.5,1002.3151269181852,time_stop,0.12376237623762376,0.1193181805851818,11,closed,long,1
config_iii,2802,2024-08-06,2024-08-07,2024-08-21,2511.5,2710.0,2307.499558371153,time_stop,0.07903643241090981,0.07636978610719457,14,closed,long,1
config_iii,2802,2025-04-07,2025-04-08,2025-04-15,2736.5,2936.825,2582.507515326399,target,0.073204823679883,0.0712061162018276,7,closed,long,1
config_iii,3436,2024-09-05,2024-09-06,2024-09-20,1505.5,1496.0,1321.528259742546,time_stop,-0.00631019594818997,-0.010041093160693895,14,closed,long,1
config_iii,3436,2025-04-06,2025-04-07,2025-04-18,777.2999877929688,892.9000244140625,677.9318440200601,time_stop,0.14871997740450682,0.14273012343888847,11,closed,long,1
config_iii,6072,2025-04-06,2025-04-07,2025-04-18,137.0,165.3,122.47840011104357,target,0.20656934306569352,0.17652842715728437,11,closed,long,1
config_iii,4661,2026-04-30,2026-05-01,2026-05-19,2230.0,2218.5,2083.4100096956577,time_stop,-0.00515695067264574,-0.00833149456354813,18,closed,long,1
config_iii,9021,2026-04-30,2026-05-01,2026-05-19,2811.0,2756.5,2700.6951341584604,time_stop,-0.019388118107435078,-0.022191921170743117,18,closed,long,1
config_iii,6787,2025-04-06,2025-04-07,2025-04-18,4550.0,5630.0,3750.243897017011,time_stop,0.23736263736263735,0.2321231973505946,11,closed,long,1
config_iii,6787,2026-01-20,2026-01-21,2026-01-23,9180.0,10391.0,8394.308954750344,target,0.13191721132897605,0.12740648819649628,2,closed,long,1
config_iii,5020,2025-04-06,2025-04-07,2025-04-18,600.0,696.5999755859375,545.8323245201856,time_stop,0.16099995930989583,0.15348945702679082,11,closed,long,1
config_iii,7735,2025-04-06,2025-04-07,2025-04-17,4038.5,4791.85,3615.238360081683,target,0.18654203293301977,0.18082257585805128,10,closed,long,1
